Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18166451,Matmazel Chambon,Éric Holder,"Holder, Éric",Saadet Özen,"=""9755109102""","=""9789755109107""",3,3.31,Can Yayınları,Paperback,104,1999,1997,,2015/06/02,,,read,,,,1,0
7691270,Bay Muannit Sahtegi'nin Notları,Vüs'at O. Bener,"Bener, Vüs'at O.",,"=""9750806166""","=""9789750806162""",4,3.86,Yapı Kredi Yayınları ,Paperback,81,2003,2003,,2015/06/02,,,read,,,,1,0
7761896,Sır,Nermin Bezmen,"Bezmen, Nermin",,"=""""","=""""",3,3.74,Remzi Kitabevi,Paperback,450,2010,2006,,2015/06/02,,,read,,,,1,0
7349234,Pascual Duarte ve Ailesi,Camilo José Cela,"Cela, Camilo José",Alev Güçlü,"=""9755101055""","=""9789755101057""",5,3.75,Can Yayınları,Paperback,152,1990,1942,,2015/06/02,,,read,,,,1,0
10820005,Karı Koca Masalı ve Ahmet Mithat Bibliyografyası,Ahmed Midhat Efendi,"Efendi, Ahmed Midhat",Nüket Esen,"=""975839715X""","=""9789758397150""",4,3.50,Kaf Yayıncılık,Paperback,215,1997,1875,,2015/06/02,,,read,,,,1,0
7264600,Annem,Georges Bataille,"Bataille, Georges",Yaşar Avunç,"=""9755394281""","=""9789755394282""",3,3.47,Ayrıntı Yayınları,Paperback,310,2004,1966,,2015/06/02,,,read,,,,1,0
8031917,"Vakıf Kurulurken (Vakıf: Öncül, #1)",Isaac Asimov,"Asimov, Isaac","Ali Kaftan, Sönmez Güven","=""9752730302""","=""9789752730304""",4,4.16,İthaki Yayınları,Paperback,651,2004,1988,,2015/06/02,,,read,,,,1,0
13062129,"Ölüm Sessiz Geldi (Hercule Poirot, #1)",Agatha Christie,"Christie, Agatha",Çiğdem Öztekin,"=""""","=""""",3,4.00,Altın Kitaplar,Paperback,256,2008,1920,,2015/06/02,,,read,,,,1,0
15844554,"Briç Masasında Cinayet (Hercule Poirot, #15)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",3,3.95,Altın Kitaplar,Paperback,176,2007,1936,,2015/06/02,,,read,,,,1,0
15846308,"Porsuk Ağacı Cinayeti (Miss Marple, #7)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",3,3.92,Altın Kitaplar,Paperback,175,2001,1953,,2015/06/02,,,read,,,,1,0
13639685,"Sonuncu Kurban (Hercule Poirot, #35)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",3,3.82,Altın Kitaplar,Paperback,224,2006,1956,,2015/06/02,,,read,,,,1,0
15844635,"Filler de Hatırlar (Hercule Poirot, #42)",Agatha Christie,"Christie, Agatha",,"=""9754051529""","=""""",4,3.65,Altın Yayınları,Paperback,198,1997,1972,,2015/06/02,,,read,,,,1,0
13512898,Kanatların Çağrısı,Agatha Christie,"Christie, Agatha",Meral Gaspıralı,"=""""","=""""",3,3.47,Altın Kitaplar,Paperback,208,2003,1933,,2015/06/02,,,read,,,,1,0
15829343,Cesetler Merdiveni,Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",3,3.83,Altın Kitaplar Yayınevi,Paperback,174,2008,1942,,2015/06/02,,,read,,,,1,0
13512878,"Üç Perdelik Cinayet (Hercule Poirot, #11)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",3,3.84,Altın Kitaplar,Paperback,175,2007,1934,,2015/06/02,,,read,,,,1,0
15844601,"Dersimiz Cinayet (Hercule Poirot, #2)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9754059624""","=""""",3,3.86,Altın Kitaplar,Paperback,158,2005,1934,,2015/06/02,,,read,,,,1,0
12415116,"Şeytan Dönemeci (Hercule Poirot, #29)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",3,3.74,,Paperback,,,1948,,2015/06/02,,,read,,,,1,0
15847543,"Ve Perde İndi (Hercule Poirot, #44)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",4,4.09,Altın Kitaplar,Paperback,176,2001,1975,,2015/06/02,,,read,,,,1,0
13562399,"Ölüm Oyunu (Hercule Poirot, #24)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9754057664""","=""""",3,3.98,Altın Kitaplar,Paperback,176,2005,1941,,2015/06/02,,,read,,,,1,0
13575811,"Ölümün Tam Zamanı (Harley Quin, #1)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9754054835""","=""9789754054835""",4,3.73,Altın Kitaplar,Paperback,175,1994,1930,,2015/06/02,,,read,,,,1,0
10357752,"Elmayı Yılan Isırdı (Hercule Poirot, #41)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",4,3.60,Altın Kitaplar,Paperback,173,1999,1969,,2015/06/02,,,read,,,,1,0
13512862,"Ölüm Diken Üstünde (Hercule Poirot, #12)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9754053243""","=""9789754053241""",3,3.86,Altın Kitaplar,Paperback,174,1992,1935,,2015/06/02,,,read,,,,1,0
13633354,"Işıklar Sönünce (Hercule Poirot, #47)",Agatha Christie,"Christie, Agatha",Dilek Akari,"=""""","=""""",3,3.58,Altın Kitabevi,Paperback,174,2006,1997,,2015/06/02,,,read,,,,1,0
13512869,"Zehri Kim Verdi (Superintendent Battle, #4)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9754056080""","=""9789754056082""",3,3.77,Altın Kitaplar,Paperback,190,1996,1939,,2015/06/02,,,read,,,,1,0
15844581,"Cinayet Alfabesi (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9754059586""","=""""",3,4.03,Altın Kitaplar,Paperback,175,2006,1936,,2015/06/02,,,read,,,,1,0
10358624,"Ölüm Çığlığı (Miss Marple, #1)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",3,4.05,Altın Kitaplar,Paperback,271,2008,1930,,2015/06/02,,,read,,,,1,0
13575803,"Üçüncü Kız (Hercule Poirot, #40)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",4,3.68,Altın Kitaplar,Paperback,223,2005,1966,,2015/06/02,,,read,,,,1,0
15846371,"Sıfıra Doğru (Superintendent Battle, #5)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",3,3.94,Altın Kitaplar,Paperback,176,2001,1944,,2015/06/02,,,read,,,,1,0
15775513,"Cinayetler Oteli (Miss Marple, #11)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""9789754054064""",3,3.71,Altın Kitaplar Yayınevi,Paperback,176,2010,1965,,2015/06/02,,,read,,,,1,0
15829381,16.50 Treni,Agatha Christie,"Christie, Agatha",,"=""""","=""""",3,3.96,Altın Kitaplar Yayınevi,,288,2007,1957,,2015/06/02,,,read,,,,1,0
15844569,"Büyük Dörtler (Hercule Poirot, #5)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""""",4,3.57,Altın Kitaplar,Paperback,222,2007,1927,,2015/06/02,,,read,,,,1,0
6240207,Sinekli Bakkal,Halide Edib Adıvar,"Adıvar, Halide Edib",,"=""""","=""9789750721663""",4,3.87,Can Yayınları,Paperback,476,2015,1935,,2015/06/02,,,read,,,,1,0
11959299,Tom Gordon'a Aşık Olan Kız,Stephen King,"King, Stephen",Baysan Bayar,"=""9751016150""","=""9789751016157""",2,3.63,İnkılap Kitabevi,Paperback,224,2000,1999,,2015/06/02,,,read,,,,1,0
20956606,"""Ben Kimim?"" - Türkiye'de Sözlü Tarih, Kimlik ve Öznellik",Leyla Neyzi,"Neyzi, Leyla",,"=""9750502698""","=""9789750502699""",4,3.77,İletişim Yayınları,Paperback,223,2014,2004,,2015/06/02,,,read,,,,1,0
23403568,Sırça Hayvan Koleksiyonu,Tennessee Williams,"Williams, Tennessee",Aytuğ İz'at,"=""""","=""""",4,3.73,Mitos Boyut Yayınları,Paperback,90,2000,1945,,2015/06/02,,,read,,,,1,0
7795072,Kıskanmak,Nahid Sırrı Örik,"Örik, Nahid Sırrı",,"=""9753296452""","=""9789753296458""",5,4.11,Oğlak Yayınları,Paperback,222,2009,1946,,2015/06/02,,,read,,,,1,0
9419343,Ölü Ozanlar Derneği,N.H. Kleinbaum,"Kleinbaum, N.H.",Gül Yılmaz,"=""9759254727""","=""""",4,4.18,Nokta Yayınları,Paperback,160,2003,1988,,2015/06/02,,,read,,,,1,0
18872073,Narkissos'un Düşüşü,Takis Theodoropoulos,"Theodoropoulos, Takis","Τάκης Θεοδωρόπουλος, Saadet Özen, Aslı Yüce Loof","=""9755109005""","=""9789755109008""",3,3.00,Can Yayınları,Paperback,205,1999,1995,,2015/06/02,,,read,,,,1,0
7258999,Ayaşlı ile Kiracıları,Memduh Şevket Esendal,"Esendal, Memduh Şevket",,"=""9754940517""","=""9789754940510""",4,3.61,Bilgi Yayınevi,Paperback,256,1983,1934,,2015/06/02,,,read,,,,1,0
25164450,Yazmak,Marguerite Duras,"Duras, Marguerite",Aykut Derman,"=""9755107150""","=""9789755107158""",2,3.68,Can Yayınları,Paperback,112,1997,1993,,2015/06/02,,,read,,,,1,0
6786754,Aldatmak,Ahmet Altan,"Altan, Ahmet",,"=""""","=""""",3,3.03,,,216,,2012,,2015/06/02,,,read,,,,1,0
6740455,Alemdağ'da Var Bir Yılan,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""9750805046""","=""9789750805042""",4,4.20,Yapı Kredi Yayınları,Paperback,95,2002,1954,,2015/06/02,,,read,,,,1,0
1547049,Sevda Sözleri,Cemal Süreya,"Süreya, Cemal",,"=""9753634560""","=""9789753634564""",4,4.46,Yapı Kredi Yayınları,Paperback,329,2014,1990,,2015/06/02,,,read,,,,1,0
16004209,Hayatı Emen Karanlık,Stephen King,"King, Stephen",Gönül Suveren,"=""9754052085""","=""""",3,3.80,Altın Kitaplar,Paperback,320,1990,1989,,2015/06/02,,,read,,,,1,0
15846246,Ölüm Büyüsü (Ariadne Oliver #5),Agatha Christie,"Christie, Agatha",,"=""""","=""""",3,3.84,,,304,2006,1938,,2015/06/02,,,read,,,,1,0
15844695,Frankfurt Yolcusu,Agatha Christie,"Christie, Agatha",Çiğdem Öztekin,"=""""","=""""",3,2.87,Altın Kitaplar,Paperback,320,2020,1970,,2015/06/02,,,read,,,,1,0
7691233,Dost - Yaşamasız,Vüs'at O. Bener,"Bener, Vüs'at O.",,"=""9750805798""","=""9789750805790""",4,4.02,Yapı Kredi Yayınları ,Paperback,268,2003,1952,,2015/06/02,,,read,,,,1,0
11322728,Onikiye Bir Var / Sancho'nun Sabah Yürüyüşü / Gülerek Ölmek,Haldun Taner,"Taner, Haldun",,"=""9754940452""","=""9789754940459""",5,4.14,Bilgi Yayınevi,Paperback,183,2005,2005,,2015/06/02,,,read,,,,1,0
7848889,Yolda Üç Kişi,Tuna Kiremitçi,"Kiremitçi, Tuna",,"=""9759918021""","=""9789759918026""",4,2.78,Çağdaş Roman ,Paperback,208,2005,2005,,2015/06/02,,,read,,,,1,0
3237162,Bu İşte Bir Yalnızlık Var,Tuna Kiremitçi,"Kiremitçi, Tuna",,"=""""","=""9789759918019""",3,2.77,Doğan Kitap,Paperback,200,2003,2003,,2015/06/02,,,read,,,,1,0
926744,Git Kendini Çok Sevdirmeden,Tuna Kiremitçi,"Kiremitçi, Tuna",,"=""9752930492""","=""9789752930490""",3,2.76,Doğan Kitap,Paperback,179,2003,2002,,2015/06/02,,,read,,,,1,0
15724634,Sherlock Holmes: Bütün Hikâyeleri 3,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""9758795023""","=""""",4,4.28,Rem Yayıncılık,Paperback,366,2003,1905,,2015/06/02,,,read,,,,1,0
13604902,Sherlock Holmes: Bütün Hikâyeleri 4,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",4,4.24,Rem Yayıncılık ,Paperback,286,2003,1917,,2015/06/02,,,read,,,,1,0
23298833,Sherlock Holmes: Bütün Hikâyeleri 2,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""9789758795017""",4,4.48,Rem Yayıncılık,Hardcover,268,2003,1914,,2015/06/02,,,read,,,,1,0
15844474,Bilinmeyen Hedef,Agatha Christie,"Christie, Agatha",Çiğdem Öztekin,"=""975210732X""","=""9789752107328""",3,3.70,Altın Kitaplar,Paperback,270,2006,1954,,2015/06/02,,,read,,,,1,0
7390590,"Doğu Ekspresinde Cinayet (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""""","=""9789754050943""",4,4.20,Altın Kitaplar,Paperback,255,2011,1934,,2015/06/02,,,read,,,,1,0
15705175,"Roger Ackroyd Cinayeti (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",Gönül Suveren,"=""9752102964""","=""""",5,4.27,Altın Kitaplar,Paperback,291,2002,1926,,2015/06/02,,,read,,,,1,0
22431544,Seçilen,Thomas Mann,"Mann, Thomas",,"=""""","=""9789755108063""",4,3.95,Can Yayınları,Paperback,254,1998,1951,,2015/06/02,,,read,,,,1,0
12386808,Malte Laurids Brigge'nin Notları,Rainer Maria Rilke,"Rilke, Rainer Maria",Behçet Necatigil,"=""""","=""""",3,3.96,Can Yayınları,,202,,1910,,2015/06/02,,,read,,,,1,0
6482583,Fatih Harbiye,Peyami Safa,"Safa, Peyami",,"=""""","=""9789754370232""",4,3.63,Ötüken Neşriyat,Paperback,127,1968,1931,,2015/06/02,,,read,,,,1,0
6482590,Dokuzuncu Hariciye Koğuşu,Peyami Safa,"Safa, Peyami",,"=""""","=""9789754370485""",4,4.03,Ötüken Neşriyat,Paperback,112,1968,1930,,2015/06/02,,,read,,,,1,0
12274563,Sevgilimsin,Ataol Behramoğlu,"Behramoğlu, Ataol",,"=""9754182469""","=""""",5,3.65,Adam Yayınları,,47,1997,1997,,2015/06/02,,,read,,,,1,0
10232770,Ayrılık Valsi,Milan Kundera,"Kundera, Milan",Aydın Emeç,"=""""","=""""",4,3.86,Can Yayınları,Paperback,227,1990,1972,,2015/06/02,,,read,,,,1,0
11363011,"Ölmez Otu (Dağın Öte Yüzü, #3)",Yaşar Kemal,"Kemal, Yaşar",,"=""9754183341""","=""9789754183344""",4,4.32,Adam Yayınları,Paperback,337,2000,1968,,2015/06/02,,,read,,,,1,0
7072464,"Yer Demir Gök Bakır (Dağın Öte Yüzü, #2)",Yaşar Kemal,"Kemal, Yaşar",,"=""""","=""9789754183337""",4,4.32,Adam Yayınları,Paperback,356,1995,1963,,2015/06/02,,,read,,,,1,0
6193383,"Ortadirek (Dağın Öte Yüzü, #1)",Yaşar Kemal,"Kemal, Yaşar",,"=""""","=""9789750807111""",4,4.13,Yapı Kredi Yayınları,Paperback,352,2004,1960,,2015/06/02,,,read,,,,1,0
11933062,Küçük Kara Balık,Samad Behrangi,"Behrangi, Samad",İlknur Özdemir,"=""""","=""""",4,4.17,Can Yayınları,Paperback,60,2007,1969,,2015/06/02,,,read,,,,1,0
167983,Nietzsche Ağladığında,Irvin D. Yalom,"Yalom, Irvin D.",Aysun Babacan,"=""9755391460""","=""9789755391465""",3,4.36,Ayrıntı Yayınları,Paperback,430,1996,1992,,2015/06/02,,,read,,,,1,0
15300916,Yıldızyiyiciler,Romain Gary,"Gary, Romain",,"=""""","=""9789755108568""",4,3.84,Can Yayınları,Paperback,308,1998,,,2015/06/02,,,read,,,,1,0
11413951,Kral Salomon'un Bunalımı,Romain Gary,"Gary, Romain",Tahsin Yücel,"=""9755108203""","=""""",5,4.09,Can Yayınları,Paperback,283,1985,1979,,2015/06/02,,,read,,,,1,0
23295639,Havada Bulut,Paco Ignacio Taibo II,"II, Paco Ignacio Taibo",Osman Akınhay,"=""9758829017""","=""9789758829019""",4,3.88,Agora Kitaplığı,Paperback,198,2003,1983,,2015/06/02,,,read,,,,1,0
16102913,Pardon Nasıl Yardımcı Olabilirim?,Frédéric Beigbeder,"Beigbeder, Frédéric",Mahmut Özışık,"=""9759916827""","=""9789759916824""",2,3.24,Doğan Kitap,Paperback,198,2008,2007,,2015/06/02,,,read,,,,1,0
6795818,Aşkın Ömrü Üç Yıldır,Frédéric Beigbeder,"Beigbeder, Frédéric",Renan Akman,"=""9756612606""","=""9789756612606""",3,3.39,Doğan Kitap,Paperback,170,2001,1997,,2015/06/02,,,read,,,,1,0
24790898,Son Düş,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Tomris Uyar,"=""9754703930""","=""9789754703931""",3,3.64,İletişim Yayınları,Paperback,193,1994,1941,,2015/06/02,,,read,,,,1,0
13550162,İhtiyar Balıkçı,Ernest Hemingway,"Hemingway, Ernest",Ülkü Tamer,"=""9754341346""","=""0780754341348""",5,3.80,Varlık Yayınları,Paperback,87,1954,1952,,2015/06/02,,,read,,,,1,0
